NAME,TEAM,OPP,GAME_ID,PLAYER_ID_AVG,GP,W,L,W_PCT,MIN_AVG,FGM_AVG,FGA_AVG,FG_PCT_AVG,FG3M_AVG,FG3A_AVG,FG3_PCT_AVG,FTM_AVG,FTA_AVG,FT_PCT_AVG,OREB_AVG,DREB_AVG,REB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,BLKA,PF_AVG,PFD,PTS_AVG,PLUS_MINUS_AVG,DD2,TD3,GAME_ID_AVG,AWAYORHOME,STATUS,PLAYER_ID,JERSEYNUM,POSITION,STARTER,ONCOURT,PLAYED,NOTPLAYINGREASON,NOTPLAYINGDESCRIPTION,AST,BLK,BLKR,FGA,FGM,FG_PCT,PF_OFF,FOULSDRAWN,PF,PF_TECH,FTA,FTM,FT_PCT,MINUS,MIN,PLUS,PLUS_MINUS,PTS,PTS_FASTBREAK,PTS_PAINT,PTS_2NDCHANCE,DREB,OREB,REB,STL,FG3A,FG3M,FG3_PCT,TOV,FG2A,FG2M,FG2_PCT,DATE_UPDATED_EST,SET_EASY,TIER_EASY,SERIES_EASY,PLAY_EASY,DATE_MOMENT,TEAM_TS,COUNT_EASY,OWNED,UNIQUE_OWNERS,IN_PACKS,MINTED,TS_HELD,CS,LOW_ASK_EASY,4HCHANGE_EASY,24H,7D,LISTINGS,TSD,ROOKIE_PREMIERE,ROOKIE_MINT,ROOKIE_YEAR,EDITION_STATE,PLAY_ID,SET_ID,TS_LINK,SET_HARD,TIER_HARD,SERIES_HARD,PLAY_HARD,COUNT_HARD,LOW_ASK_HARD,4HCHANGE_HARD,AWAY_TEAM,AWAY_ID,HOME_TEAM,HOME_ID,PERIOD,GAME_CLOCK,AWAY_SCORE,HOME_SCORE,START_TIME,GAME_STATUS,EASY_MOMENT,HARD_MOMENT,SCORE,DIFFERENTIAL,FTM_PROJ
Ivica Zubac,LAC,ORL,0022100724,1627826,46,24,22,0.522,24.37253623188406,3.739130434782609,5.739130434782608,0.652,0.0,0.0,0.0,2.239130434782609,3.0217391304347827,0.741,2.739130434782609,5.3478260869565215,8.08695652173913,1.2173913043478262,1.3478260869565217,0.4782608695652174,1.0434782608695652,0.5869565217391305,2.5217391304347827,2,9.717391304347826,-114,13,0,0022100724,away,ACTIVE,1627826.0,40,C,Starter,-,1,nan,nan,2,0,0,8,3,0.375,1,2.0,5,0,2,2,1.0,45,22.415333333333333,52,7,8,0,6,2,6,1,7,1,0,0,0.0,3,8,3,0.375,2022-01-27 03:30,Base Set,Common,3,Assist,2021-11-24 03:30:00+00:00,LA Clippers,60000,30225.0,0.0,13802.0,19023.0,0.0,2.0,3,0.0,0.0,0.0,2248.0,nan,nan,nan,nan,VISIBLE,0178f1f2-5c49-426d-ab7e-d4e08493b0a4,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+0178f1f2-5c49-426d-ab7e-d4e08493b0a4,Base Set,Common,1,Dunk,3287,35,-7.89,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Assist,Base Set-Common-1-Dunk,102-111,-9,2
James Ennis III,LAC,ORL,0022100724,203516,2,1,1,0.5,14.025,3.5,5.5,0.636,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.5,2.5,0.0,0.5,0.5,0.5,0.0,2.0,2,10.0,-1,0,0,0022100724,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,2022-01-27 03:10,Base Set,Common,2,Layup,2021-02-07 00:00:00+00:00,Orlando Magic,12000,11070.0,0.0,786.0,148.0,0.0,12.0,12,-7.69,-7.69,20.0,751.0,True,False,False,False,VISIBLE,37fba682-33f9-4a38-8a42-5c99a88a822f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+37fba682-33f9-4a38-8a42-5c99a88a822f,Base Set,Common,2,Layup,12000,12,-7.69,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Layup,Base Set-Common-2-Layup,102-111,-9,0
Jay Scrubb,LAC,ORL,0022100724,1630206,16,7,9,0.438,7.088229166666666,1.125,2.75,0.409,0.375,1.3125,0.286,0.4375,0.625,0.7,0.125,0.8125,0.9375,0.5,0.4375,0.1875,0.1875,0.0,0.4375,0,3.0625,12,0,0,0022100724,away,ACTIVE,1630206.0,0,nan,Bench,-,1,nan,nan,0,0,0,0,0,0.0,0,1.0,1,0,2,2,1.0,13,1.65,5,-8,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,102-111,-9,2
Justise Winslow,LAC,ORL,0022100724,1626159,34,18,16,0.529,12.120588235294118,1.5588235294117647,3.6176470588235294,0.431,0.14705882352941177,0.8235294117647058,0.179,0.5882352941176471,0.9705882352941176,0.606,0.7058823529411765,2.6470588235294117,3.3529411764705883,1.2941176470588236,0.9117647058823529,0.5588235294117647,0.38235294117647056,0.38235294117647056,1.2058823529411764,0,3.8529411764705883,-4,0,0,0022100724,away,ACTIVE,1626159.0,20,nan,Bench,-,1,nan,nan,3,0,0,4,0,0.0,0,4.0,1,0,8,7,0.875,48,22.851333333333333,59,11,7,0,0,4,5,3,8,2,1,0,0.0,1,3,0,0.0,2022-01-27 03:08,Base Set,Common,2,Jump Shot,2021-03-01 01:00:00+00:00,Memphis Grizzlies,12000,11263.0,0.0,540.0,198.0,0.0,12.0,98,53.12,988.89,988.89,248.0,True,False,False,False,VISIBLE,9a2815a2-1fb0-4f55-834a-cd42198d8aa6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9a2815a2-1fb0-4f55-834a-cd42198d8aa6,Base Set,Common,2,Jump Shot,12000,98,53.12,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Jump Shot,Base Set-Common-2-Jump Shot,102-111,-9,7
Keon Johnson,LAC,ORL,0022100724,1630553,15,6,9,0.4,8.974111111111112,1.1333333333333333,3.4,0.333,0.2,0.7333333333333333,0.273,1.0666666666666667,1.4,0.762,0.4,1.0,1.4,0.8666666666666667,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.26666666666666666,1.4,1,3.533333333333333,-8,0,0,0022100724,away,INACTIVE,1630553.0,45,nan,Bench,-,0,INACTIVE_GLEAGUE_ON_ASSIGNMENT,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,102-111,-9,0
Luke Kennard,LAC,ORL,0022100724,1628379,40,20,20,0.5,28.803041666666665,4.15,9.475,0.438,2.775,6.325,0.439,1.0,1.125,0.889,0.225,3.275,3.5,2.1,0.8,0.65,0.125,0.2,1.65,0,12.075,97,0,0,0022100724,away,ACTIVE,1628379.0,5,nan,Bench,-,1,nan,nan,1,0,0,9,6,0.666666666666666,0,3.0,1,0,3,3,1.0,56,31.516666666666666,79,23,17,0,4,3,4,1,5,0,3,2,0.666666666666666,0,6,4,0.666666666666666,2022-01-27 03:07,Base Set,Common,2,3 Pointer,2021-03-23 02:00:00+00:00,LA Clippers,12000,10878.0,0.0,724.0,399.0,0.0,12.0,21,5.0,-8.7,10.53,370.0,True,False,False,False,VISIBLE,d770ccde-be6b-4bf0-bf84-0c995c004f65,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d770ccde-be6b-4bf0-bf84-0c995c004f65,Base Set,Common,2,3 Pointer,12000,21,5.0,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-3 Pointer,Base Set-Common-2-3 Pointer,102-111,-9,3
Marcus Morris Sr.,LAC,ORL,0022100724,202694,26,11,15,0.423,30.330833333333334,5.5,13.192307692307692,0.417,1.9615384615384615,5.384615384615385,0.364,2.576923076923077,3.0,0.859,0.5769230769230769,4.576923076923077,5.153846153846154,2.1538461538461537,1.3461538461538463,0.5,0.34615384615384615,0.5769230769230769,2.3461538461538463,2,15.538461538461538,-70,2,0,0022100724,away,INACTIVE,202694.0,8,nan,Bench,-,0,INACTIVE_PERSONAL,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:29,Base Set,Common,3,Jump Shot,2021-12-14 03:30:00+00:00,LA Clippers,60000,23970.0,0.0,6689.0,32389.0,0.0,2.0,3,0.0,0.0,0.0,1487.0,nan,nan,nan,nan,VISIBLE,221fc99e-9ac6-4aec-877b-c3180bce9084,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+221fc99e-9ac6-4aec-877b-c3180bce9084,Base Set,Common,1,Dunk,1500,66,-5.71,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Jump Shot,Base Set-Common-1-Dunk,102-111,-9,0
Moses Wright,LAC,ORL,0022100724,1630589,1,1,0,1.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0022100724,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,102-111,-9,0
Nicolas Batum,LAC,ORL,0022100724,201587,30,17,13,0.567,25.30772222222222,3.2333333333333334,6.566666666666666,0.492,2.033333333333333,4.866666666666666,0.418,0.5,0.7333333333333333,0.682,0.43333333333333335,4.3,4.733333333333333,1.6,0.8666666666666667,1.0333333333333334,0.7333333333333333,0.06666666666666667,1.5333333333333334,1,9.0,-18,0,0,0022100724,away,ACTIVE,201587.0,33,PF,Starter,-,1,nan,nan,2,0,0,7,4,0.5714285714285711,0,1.0,2,0,0,0,0.0,46,21.616666666666667,45,-1,12,0,0,3,6,1,7,1,6,4,0.666666666666666,1,1,0,0.0,2022-01-27 03:05,2021 NBA Playoffs,Common,2,Dunk,2021-06-13 00:30:00+00:00,LA Clippers,11500,10937.0,0.0,563.0,66.0,0.0,20.0,10,0.0,-9.09,11.11,427.0,False,False,False,False,VISIBLE,4bbf9b55-5bdc-4403-941d-5565ead15509,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+4bbf9b55-5bdc-4403-941d-5565ead15509,Base Set,Common,2,Block,12000,14,7.69,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,2021 NBA Playoffs-Common-2-Dunk,Base Set-Common-2-Block,102-111,-9,0
Paul George,LAC,ORL,0022100724,202331,26,14,12,0.538,35.529679487179486,9.0,21.384615384615383,0.421,2.6923076923076925,8.346153846153847,0.323,3.9615384615384617,4.5,0.88,0.4230769230769231,6.6923076923076925,7.115384615384615,5.461538461538462,4.1923076923076925,2.0384615384615383,0.38461538461538464,1.0384615384615385,2.5,5,24.653846153846153,23,6,0,0022100724,away,INACTIVE,202331.0,13,nan,Bench,-,0,INACTIVE_INJURY,Right Elbow; Ulnar Collateral Ligament Tear,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2022-01-27 03:07,Base Set,Common,2,Jump Shot,2021-02-20 03:00:00+00:00,LA Clippers,40000,35507.0,0.0,2905.0,1617.0,0.0,12.0,3,-25.0,-40.0,-25.0,2298.0,False,False,False,False,VISIBLE,5465db74-fd53-4de3-8db1-0e00b3190b8c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5465db74-fd53-4de3-8db1-0e00b3190b8c,Throwdowns,Rare,2,Dunk,1800,104,0.0,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Jump Shot,Throwdowns-Rare-2-Dunk,102-111,-9,0
Reggie Jackson,LAC,ORL,0022100724,202704,46,23,23,0.5,30.97496376811594,6.1521739130434785,15.869565217391305,0.388,2.369565217391304,7.326086956521739,0.323,1.7826086956521738,2.0869565217391304,0.854,0.4782608695652174,2.9130434782608696,3.391304347826087,4.021739130434782,2.1956521739130435,0.7608695652173914,0.10869565217391304,0.4782608695652174,1.9130434782608696,2,16.456521739130434,-39,3,0,0022100724,away,ACTIVE,202704.0,1,PG,Starter,-,1,nan,nan,0,0,1,11,3,0.272727272727273,0,1.0,2,0,2,2,1.0,40,18.766666666666666,41,1,9,3,0,0,4,0,4,0,3,1,0.333333333333333,4,8,2,0.25,2022-01-27 03:31,Base Set,Common,3,Layup,2021-11-04 00:00:00+00:00,LA Clippers,60000,35319.0,0.0,12012.0,15467.0,0.0,2.0,3,0.0,50.0,50.0,2620.0,nan,nan,nan,nan,VISIBLE,5f47fe8b-f17a-4169-9571-f0ca23001531,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+5f47fe8b-f17a-4169-9571-f0ca23001531,Base Set,Common,2,Dunk,12000,9,0.0,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Layup,Base Set-Common-2-Dunk,102-111,-9,2
Serge Ibaka,LAC,ORL,0022100724,201586,31,15,16,0.484,14.746505376344086,2.3870967741935485,5.193548387096774,0.46,0.7419354838709677,1.8387096774193548,0.404,0.45161290322580644,0.7096774193548387,0.636,1.1290322580645162,2.806451612903226,3.935483870967742,1.064516129032258,1.0,0.1935483870967742,0.6774193548387096,0.25806451612903225,1.5483870967741935,0,5.967741935483871,-56,1,0,0022100724,away,ACTIVE,201586.0,9,nan,Bench,-,1,nan,nan,1,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,15,5.883333333333333,10,-5,0,0,0,0,1,0,1,0,0,0,0.0,0,1,0,0.0,2022-01-27 03:12,Base Set,Common,2,Dunk,2021-01-09 03:00:00+00:00,LA Clippers,15000,14094.0,0.0,906.0,5.0,0.0,12.0,24,4.35,4.35,-11.11,655.0,False,False,False,False,VISIBLE,94c9f75e-4a9e-479d-b383-b7f9f94ed1dc,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+94c9f75e-4a9e-479d-b383-b7f9f94ed1dc,Metallic Gold LE,Rare,2,Block,499,180,-4.76,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Dunk,Metallic Gold LE-Rare-2-Block,102-111,-9,0
Terance Mann,LAC,ORL,0022100724,1629611,49,24,25,0.49,29.28139455782313,4.0,8.285714285714286,0.483,1.0612244897959184,2.7755102040816326,0.382,1.3673469387755102,1.816326530612245,0.753,1.3673469387755102,3.795918367346939,5.163265306122449,2.2857142857142856,1.0204081632653061,0.6122448979591837,0.12244897959183673,0.5918367346938775,2.2448979591836733,1,10.428571428571429,-48,4,0,0022100724,away,ACTIVE,1629611.0,14,SF,Starter,-,1,nan,nan,2,0,0,9,6,0.666666666666666,0,0.0,1,0,0,0,0.0,54,26.85,56,2,14,2,4,0,0,0,0,1,2,2,1.0,0,7,4,0.5714285714285711,2022-01-27 03:30,Base Set,Common,3,Dunk,2021-11-08 02:00:00+00:00,LA Clippers,60000,32615.0,0.0,13338.0,17123.0,0.0,2.0,3,0.0,0.0,0.0,2387.0,nan,nan,nan,nan,VISIBLE,438dc04d-6982-49c4-8b07-ed31f646b65a,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+438dc04d-6982-49c4-8b07-ed31f646b65a,Base Set,Common,2,Dunk,12000,14,7.69,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-2-Dunk,102-111,-9,0
Wenyen Gabriel,LAC,ORL,0022100724,1629117,6,2,4,0.333,7.719444444444445,0.8333333333333334,2.1666666666666665,0.385,0.3333333333333333,0.8333333333333334,0.4,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,1.5,2.3333333333333335,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.8333333333333333,0,2.3333333333333335,-3,0,0,0022100724,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,102-111,-9,0
Xavier Moon,LAC,ORL,0022100724,1629875,6,3,3,0.5,13.903055555555556,2.3333333333333335,5.666666666666667,0.412,0.5,1.6666666666666667,0.3,0.3333333333333333,0.5,0.667,0.16666666666666666,1.3333333333333333,1.5,1.6666666666666667,0.5,0.8333333333333334,0.16666666666666666,0.5,0.6666666666666666,0,5.5,-14,0,0,0022100724,away,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,102-111,-9,0
Admiral Schofield,ORL,LAC,0022100724,1629678,16,3,13,0.188,13.216979166666667,1.5,2.9375,0.511,0.5625,1.625,0.346,0.125,0.1875,0.667,0.375,2.25,2.625,0.8125,0.6875,0.125,0.1875,0.125,1.625,0,3.6875,-9,0,0,0022100724,home,ACTIVE,1629678.0,25,nan,Bench,-,0,nan,nan,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,111-102,9,0
Aleem Ford,ORL,LAC,0022100724,1630758,5,2,3,0.4,14.706,1.2,4.0,0.3,0.4,3.0,0.133,0.0,0.0,0.0,0.4,2.6,3.0,0.4,0.8,0.2,0.0,0.2,1.4,0,2.8,-35,0,0,0022100724,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,111-102,9,0
BJ Johnson,ORL,LAC,0022100724,1629168,4,2,2,0.5,16.14875,2.75,6.25,0.44,1.0,2.5,0.4,0.0,0.0,0.0,1.5,2.25,3.75,0.0,0.0,0.0,0.25,0.5,1.0,0,6.5,-12,0,0,0022100724,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,111-102,9,0
Chuma Okeke,ORL,LAC,0022100724,1629643,38,8,30,0.211,23.542763157894736,2.789473684210526,7.7105263157894735,0.362,1.263157894736842,4.552631578947368,0.277,0.7368421052631579,0.868421052631579,0.848,0.631578947368421,3.8947368421052633,4.526315789473684,1.368421052631579,0.8157894736842105,1.394736842105263,0.4473684210526316,0.21052631578947367,1.3421052631578947,0,7.578947368421052,-187,1,0,0022100724,home,ACTIVE,1629643.0,3,nan,Bench,-,1,nan,nan,1,0,0,9,2,0.222222222222222,0,1.0,1,0,0,0,0.0,43,17.466666666666665,33,-10,4,2,4,0,2,0,2,3,6,0,0.0,0,3,2,0.666666666666666,2022-01-27 03:07,Base Set,Common,2,Dunk,2021-04-26 23:00:00+00:00,Orlando Magic,40000,35575.0,0.0,2841.0,1609.0,0.0,12.0,5,0.0,0.0,0.0,1149.0,False,False,True,True,VISIBLE,837ef989-3597-4dd3-a649-af9a9d9e8bf8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+837ef989-3597-4dd3-a649-af9a9d9e8bf8,Base Set,Common,2,Jump Shot,4000,42,0.0,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-2-Dunk,Base Set-Common-2-Jump Shot,111-102,9,0
Cole Anthony,ORL,LAC,0022100724,1630175,35,7,28,0.2,33.114666666666665,6.142857142857143,15.542857142857143,0.395,2.3142857142857145,7.0,0.331,3.4285714285714284,4.085714285714285,0.839,0.6,5.4,6.0,5.914285714285715,2.7142857142857144,0.8285714285714286,0.3142857142857143,0.7142857142857143,2.7142857142857144,3,18.02857142857143,-110,7,0,0022100724,home,ACTIVE,1630175.0,50,SG,Starter,-,1,nan,nan,11,1,0,11,5,0.45454545454545503,0,4.0,4,0,7,7,1.0,76,32.266666666666666,75,-1,19,2,4,0,5,1,6,2,5,2,0.4,2,6,3,0.5,2022-01-27 03:31,Base Set,Common,3,Layup,2021-10-25 23:30:00+00:00,Orlando Magic,60000,37136.0,0.0,10932.0,14343.0,0.0,2.0,3,0.0,0.0,0.0,2121.0,nan,nan,nan,nan,VISIBLE,1a47fce8-e1c2-490a-8abb-15528ebb9f95,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+1a47fce8-e1c2-490a-8abb-15528ebb9f95,Base Set,Common,2,Jump Shot,4000,155,-3.12,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Layup,Base Set-Common-2-Jump Shot,111-102,9,7
Franz Wagner,ORL,LAC,0022100724,1630532,49,9,40,0.184,32.445,5.8979591836734695,12.857142857142858,0.459,1.183673469387755,3.4693877551020407,0.341,2.510204081632653,2.979591836734694,0.842,1.1428571428571428,3.5714285714285716,4.714285714285714,3.0,1.6122448979591837,0.9795918367346939,0.5306122448979592,1.2244897959183674,2.163265306122449,2,15.489795918367347,-208,2,0,0022100724,home,ACTIVE,1630532.0,22,SF,Starter,-,1,nan,nan,9,0,0,12,9,0.75,0,2.0,2,0,2,1,0.5,80,34.21666666666667,79,-1,21,4,14,0,3,0,3,2,3,2,0.666666666666666,1,9,7,0.777777777777778,2022-01-27 03:30,Base Set,Common,3,Dunk,2021-10-21 00:30:00+00:00,Orlando Magic,4000,1934.0,0.0,316.0,1750.0,0.0,2.0,295,-1.67,2.08,-6.35,98.0,True,True,True,True,VISIBLE,ad1b33d7-8d29-4695-9e38-c11b54a3bea9,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+ad1b33d7-8d29-4695-9e38-c11b54a3bea9,Base Set,Common,3,Dunk,4000,295,-1.67,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,Base Set-Common-3-Dunk,Base Set-Common-3-Dunk,111-102,9,1
Freddie Gillespie,ORL,LAC,0022100724,1630273,9,1,8,0.111,13.187222222222223,1.0,2.4444444444444446,0.409,0.0,0.1111111111111111,0.0,0.3333333333333333,0.7777777777777778,0.429,1.4444444444444444,2.5555555555555554,4.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,1.0,0.5555555555555556,2.0,1,2.3333333333333335,-29,0,0,0022100724,home,nan,nan,nan,nan,None,-,nan,nan,nan,0,0,0,0,0,nan,0,nan,0,0,0,0,nan,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,LAC,1610612746,ORL,1610612753,4,,111,102,2022-01-26 19:00:00-05:00,Final,nan,nan,111-102,9,0
